Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_LD, se_LD, t_LD, est_NDVI, se_NDVI, t_NDVI, est_RF, se_RF, t_RF, est_GP, se_GP, t_GP, est_CC1, se_CC1, t_CC1, est_TDS1, se_TDS1, t_TDS1, est_Sl1, se_Sl1, t_Sl1, est_DD1, se_DD1, t_DD1, est_Lf1, se_Lf1, t_Lf1, est_STC1, se_STC1, t_STC1, est_LULC1, se_LULC1, t_LULC1, est_Geol1, se_Geol1, t_Geol1, y, yhat, residual, std_residual, localR2, influence, CooksD
2190,2260,867349.6925,1691900.913,-32.56741,0.776682,-41.931476,-0.440818,0.077564,-5.68329,0.029583,0.038562,0.767144,0.002497,0.001229,2.031486,0.013703,0.003777,3.628211,0.751289,0.009007,83.411616,14.615332,0.327583,44.615711,-0.002495,0.004237,-0.588972,0.000822,0.003832,0.214579,0.001542,0.002304,0.669342,0.000183,0.000104,1.753439,-0.001405,0.001764,-0.79604,-0.000002,0.000031,-0.055994,0.611874,0.631603,-0.019729,-0.602117,0.995915,0.043146,0.000086
2191,2261,826664.6972,1710753,-5.746513,1.518781,-3.783634,0.131851,0.022001,5.992835,0.262373,0.051287,5.115788,0.028018,0.00112,25.010566,-0.042218,0.007201,-5.862663,1.482405,0.042247,35.089142,-3.757198,0.927479,-4.05098,-0.006075,0.005735,-1.059261,0.013561,0.004496,3.016135,-0.008121,0.002558,-3.174807,-0.00001,0.000114,-0.091566,-0.007219,0.007347,-0.98249,-0.000067,0.000041,-1.628508,0.542267,0.604517,-0.06225,-1.952815,0.969381,0.094318,0.002081
2192,2262,847877.123,1671782.569,-38.18478,1.11868,-34.133773,1.045769,0.059363,17.616632,-0.019003,0.039796,-0.477509,0.00617,0.000538,11.474502,-0.023586,0.005167,-4.564613,0.735163,0.020313,36.191579,17.160799,0.579399,29.61828,0.011981,0.004114,2.912371,0.022538,0.003327,6.773964,-0.009418,0.002131,-4.420345,-0.00005,0.000095,-0.528806,-0.005108,0.001887,-2.70612,0.000291,0.000031,9.302686,0.401926,0.447565,-0.045639,-1.405094,0.990521,0.059666,0.000657
2193,2263,824664.6972,1711753,-8.819712,1.366221,-6.455551,0.139773,0.018373,7.607464,0.245361,0.045105,5.439803,0.025789,0.000934,27.625627,-0.001483,0.005475,-0.270799,1.444953,0.036665,39.409107,-1.892075,0.815576,-2.319924,-0.006249,0.005139,-1.216008,0.015391,0.003957,3.889886,-0.007084,0.002302,-3.076797,-0.000044,0.000103,-0.429539,-0.006514,0.006147,-1.05969,-0.000082,0.000035,-2.360896,0.408651,0.427908,-0.019256,-0.586513,0.971771,0.039243,0.000074
2194,2264,849664.6972,1678753,-36.320533,1.196312,-30.360427,0.559666,0.088461,6.326724,-0.155573,0.04846,-3.210332,0.009265,0.000605,15.315262,-0.004973,0.003716,-1.338114,0.879887,0.020794,42.314343,15.517631,0.620332,25.015043,0.011289,0.00418,2.700483,0.035019,0.003708,9.444821,-0.005845,0.00209,-2.795962,0.000489,0.000085,5.730455,-0.004243,0.001952,-2.173498,0.000221,0.000033,6.725345,0.413876,0.379363,0.034512,1.07922,0.991589,0.088517,0.000593
2195,2265,854664.6972,1687753,-27.331662,1.347652,-20.280952,-0.340205,0.091217,-3.729611,-0.015369,0.044552,-0.344956,0.003077,0.001018,3.022225,-0.00455,0.003548,-1.282235,1.045438,0.029349,35.621424,11.095872,0.708553,15.659895,-0.006088,0.004171,-1.459549,0.016294,0.003809,4.277511,-0.002149,0.002086,-1.030384,0.000462,0.000091,5.069285,-0.005108,0.001724,-2.963384,0.000175,0.000029,5.954245,1.031107,0.976825,0.054282,1.654089,0.991208,0.040128,0.000599
2196,2266,847912.7226,1670037.31,-36.937268,1.174084,-31.460495,1.020748,0.056786,17.975286,0.004113,0.040383,0.10184,0.00536,0.000556,9.638739,-0.022185,0.005222,-4.248026,0.738681,0.02069,35.702431,16.592494,0.60554,27.401158,0.011741,0.004276,2.745636,0.018382,0.003459,5.314379,-0.00977,0.002212,-4.416679,-0.000096,0.000099,-0.972147,-0.00546,0.001951,-2.798149,0.000293,0.000032,9.126532,0.544874,0.560423,-0.015548,-0.482696,0.990415,0.075205,0.000099
2197,2267,870664.6972,1711753,-23.828801,1.494661,-15.942613,-0.409763,0.050818,-8.063294,-0.007693,0.043042,-0.178728,0.001618,0.000946,1.710651,-0.029523,0.007527,-3.922318,0.926608,0.012533,73.930857,9.767175,0.725868,13.455854,0.00271,0.003988,0.679613,-0.00045,0.003581,-0.125734,0.000683,0.002289,0.298623,0.000022,0.000088,0.252076,-0.000937,0.001344,-0.6969,-0.000016,0.000026,-0.612651,1.018989,1.006035,0.012954,0.392301,0.998944,0.028214,0.000023
2198,2268,851664.6972,1690753,-45.652912,0.942511,-48.437538,1.129543,0.067719,16.679841,-0.081504,0.042104,-1.935779,-0.001407,0.001084,-1.29811,-0.003101,0.003891,-0.796981,0.589664,0.020903,28.209055,22.136983,0.463525,47.757915,-0.014547,0.004029,-3.610987,0.017253,0.004015,4.297565,-0.004658,0.002168,-2.148777,0.000192,0.000081,2.362759,-0.003117,0.001527,-2.041691,0.000148,0.000031,4.803327,0.743047,0.699347,0.043699,1.344154,0.994167,0.057961,0.000583
2199,2269,857664.6972,1692753,-47.889094,0.8924,-53.663249,0.54234,0.077892,6.962747,0.074434,0.039939,1.863719,0.001085,0.001081,1.003409,0.019404,0.003708,5.232605,0.351308,0.015957,22.016273,23.663444,0.423482,55.878309,-0.01199,0.004033,-2.973285,0.009031,0.003915,2.306935,-0.00385,0.002103,-1.830683,0.000065,0.000096,0.672394,-0.004522,0.001796,-2.51769,0.000172,0.00003,5.671333,0.958305,0.950081,0.008224,0.255702,0.993362,0.077953,0.000029
2200,2270,869664.6972,1702753,-28.969608,1.363896,-21.240335,-0.564402,0.072158,-7.821771,-0.046725,0.043374,-1.077249,0.004292,0.001196,3.589652,-0.005524,0.010428,-0.529676,0.856433,0.008394,102.0254,12.329577,0.616372,20.003453,0.000882,0.00419,0.210538,-0.007892,0.003955,-1.995378,0.000023,0.002448,0.009309,0.000033,0.000094,0.344849,-0.000109,0.001579,-0.06922,0.000005,0.000028,0.168895,1.036879,1.050491,-0.013612,-0.419337,0.99783,0.060827,0.00006
2201,2271,840669.5838,1718748.009,-24.56244,1.230827,-19.956041,0.197507,0.015487,12.753073,-0.023616,0.042767,-0.552202,0.008675,0.001115,7.777397,0.084551,0.004808,17.586219,1.102566,0.031853,34.614389,8.814042,0.668547,13.183882,-0.017513,0.004713,-3.71606,0.006529,0.003991,1.635862,0.002891,0.002197,1.315863,-0.000059,0.000093,-0.627798,0.000974,0.004369,0.222982,-0.00016,0.000031,-5.169821,-0.274117,-0.370337,0.09622,3.069639,0.962722,0.12427,0.007007
2202,2272,867664.6972,1707753,-26.078058,1.494341,-17.451211,-0.406372,0.056847,-7.148521,-0.022681,0.047196,-0.480566,0.001627,0.001066,1.527058,-0.000652,0.010402,-0.062726,0.900354,0.011262,79.946825,10.983412,0.704529,15.589723,0.001458,0.004286,0.340116,-0.00304,0.003922,-0.775241,0.000328,0.002452,0.133915,0.000009,0.000087,0.098783,-0.000667,0.001526,-0.43719,-0.000004,0.000027,-0.131476,0.825217,0.81401,0.011206,0.347983,0.998479,0.075668,0.000052
2203,2273,849766.1483,1667790.043,-30.157838,1.719488,-17.538843,0.675346,0.06914,9.767857,0.026275,0.041858,0.627723,0.004372,0.000647,6.753093,-0.017864,0.005224,-3.419576,0.821692,0.025509,32.2121,13.017763,0.88816,14.657004,0.011299,0.004644,2.432858,0.012235,0.00397,3.081878,-0.010611,0.002377,-4.46371,-0.00014,0.000107,-1.317138,-0.007018,0.00216,-3.249217,0.000282,0.000035,8.137767,0.645239,0.678356,-0.033117,-1.049084,0.989186,0.111799,0.000726
2204,2275,848664.6972,1693753,-48.641326,0.9108,-53.405058,1.418736,0.045743,31.01551,-0.208253,0.04053,-5.138266,-0.004729,0.000904,-5.23103,0.016042,0.003751,4.276673,0.461163,0.019994,23.064807,24.351791,0.45225,53.845905,-0.018351,0.004045,-4.537083,0.006045,0.004287,1.410117,-0.006102,0.002232,-2.733976,-0.000069,0.00008,-0.863319,0.000072,0.001478,0.048756,0.00008,0.000031,2.606393,0.263313,0.271247,-0.007934,-0.242644,0.992986,0.047135,0.000015
2205,2276,875383.7382,1699820.553,-29.030122,0.950121,-30.554131,-0.568013,0.059174,-9.598968,-0.015632,0.038088,-0.410418,0.003908,0.00094,4.156441,-0.023584,0.006946,-3.395614,0.842189,0.007213,116.757762,12.445208,0.428824,29.021743,0.000162,0.003777,0.042912,-0.00532,0.003462,-1.536589,0.000433,0.002245,0.192661,0.000052,0.00009,0.580951,-0.000291,0.001422,-0.204458,0,0.000027,-0.012526,1.235828,1.233995,0.001833,0.057661,0.997928,0.099214,0.000002
2206,2277,817664.6972,1678753,-4.905853,1.513359,-3.241699,1.6011,0.295428,5.419586,-0.017017,0.044132,-0.385596,-0.00042,0.000829,-0.50719,-0.016486,0.008879,-1.856799,1.458376,0.082965,17.578137,-1.256245,0.828557,-1.516184,-0.000614,0.004638,-0.132393,-0.002375,0.003691,-0.643519,0.000888,0.002295,0.386783,-0.000064,0.0001,-0.638656,-0.000046,0.001195,-0.038844,-0.000027,0.000043,-0.629846,-0.217258,-0.213115,-0.004143,-0.127497,0.953797,0.058969,0.000005
2207,2278,825664.6972,1682753,-13.954893,1.182841,-11.797774,0.568996,0.126353,4.503218,-0.073354,0.045971,-1.595673,0.003267,0.001064,3.071393,-0.010793,0.006018,-1.793501,1.5309,0.045899,33.353316,2.858786,0.596694,4.791046,0.001603,0.004485,0.357488,-0.00482,0.003425,-1.407337,0.000442,0.002367,0.186783,-0.000084,0.000087,-0.961822,0.000378,0.0013,0.290489,-0.000017,0.000032,-0.525316,-0.249257,-0.243936,-0.005321,-0.164988,0.97362,0.073054,0.000011
2208,2279,845664.6972,1684753,-30.77911,0.943292,-32.629458,0.919486,0.065243,14.093322,-0.177453,0.042174,-4.20765,-0.0013,0.000991,-1.31256,-0.013583,0.003763,-3.609519,1.173967,0.019092,61.489237,12.926623,0.441272,29.293984,-0.009057,0.00409,-2.214325,0.014112,0.003751,3.762079,0.000719,0.002154,0.333729,0.000128,0.000082,1.562552,0.0026,0.00134,1.94078,0.000059,0.00003,1.935762,0.565452,0.563311,0.002141,0.065254,0.994241,0.040337,0.000001
2209,2280,875759.4259,1713398.43,-24.242395,1.685095,-14.386363,-0.463119,0.053149,-8.713607,-0.038488,0.039232,-0.981051,0.003393,0.000846,4.010976,-0.057879,0.008507,-6.804048,0.921803,0.016123,57.17281,9.826187,0.847013,11.600985,0.003718,0.003687,1.008253,0.000023,0.003298,0.007027,0.001657,0.002233,0.741981,0.000044,0.000091,0.480203,-0.000411,0.0013,-0.315806,-0.000025,0.000027,-0.942369,1.25672,1.25304,0.003679,0.112796,0.996889,0.051581,0.000004
2210,2281,829740.9473,1691585.069,-19.866725,1.070832,-18.552609,0.509413,0.042287,12.046478,0.002868,0.0416,0.06894,0.006775,0.00081,8.366912,-0.008296,0.005454,-1.52113,1.372082,0.030123,45.54858,5.948233,0.578252,10.286575,-0.005915,0.004753,-1.244467,-0.013969,0.003186,-4.384205,-0.005675,0.002286,-2.482662,0.000025,0.00008,0.316232,0.002257,0.001501,1.50293,0.000135,0.000029,4.688989,-0.348499,-0.332484,-0.016016,-0.490345,0.986288,0.049185,0.000065
2211,2282,844679.7789,1718291.259,-36.520216,1.443616,-25.297735,0.218343,0.016215,13.465386,-0.036446,0.044586,-0.817443,0.007787,0.001322,5.888054,0.071874,0.004747,15.141099,0.836622,0.032796,25.509754,15.793147,0.767668,20.572878,-0.017467,0.00488,-3.579308,-0.002576,0.004144,-0.621691,0.00095,0.002242,0.424032,-0.000015,0.000091,-0.168075,0.003131,0.003625,0.863898,-0.000123,0.000028,-4.383339,0.309394,0.362276,-0.052881,-1.635728,0.970032,0.068464,0.001031
2212,2283,835664.6972,1717753,-6.679465,1.46846,-4.548619,0.075781,0.016973,4.46477,0.106701,0.053591,1.991016,0.018318,0.001092,16.781598,0.069878,0.006061,11.529713,1.471409,0.034942,42.10993,-2.367841,0.827179,-2.862552,-0.012661,0.005667,-2.234397,0.028655,0.004859,5.897482,0.00406,0.002505,1.621144,-0.000039,0.000118,-0.330575,-0.010437,0.006479,-1.610976,-0.000141,0.000039,-3.579783,0.916549,0.907241,0.009308,0.301125,0.95452,0.148394,0.000083
2213,2284,843664.6972,1705753,-28.405898,1.124987,-25.249972,0.46183,0.021977,21.013876,0.058476,0.041092,1.423051,0.011217,0.000848,13.2225,-0.003943,0.004235,-0.931025,0.999433,0.028334,35.273912,10.837408,0.619406,17.496444,-0.002327,0.004706,-0.494539,-0.001284,0.004479,-0.286762,-0.001192,0.002288,-0.52071,0.000249,0.000082,3.047811,0.008742,0.003446,2.536995,-0.000071,0.00003,-2.34764,0.669334,0.670652,-0.001318,-0.040373,0.983366,0.049562,0
2214,2285,875664.6972,1701753,-26.289324,1.310865,-20.054944,-0.596642,0.071153,-8.38534,-0.008549,0.041855,-0.20425,0.003206,0.001111,2.884621,-0.040305,0.007474,-5.392531,0.867786,0.009314,93.174144,11.045207,0.602478,18.332963,-0.000094,0.004009,-0.023552,-0.004413,0.003756,-1.174926,0.000931,0.002499,0.372512,0.000034,0.000099,0.345528,-0.000309,0.001499,-0.206482,-0.000006,0.00003,-0.189329,1.290859,1.283509,0.00735,0.229253,0.997713,0.083948,0.000025
2215,2286,829664.6972,1704753,-10.63529,1.251475,-8.498202,0.566665,0.022694,24.969736,0.091268,0.041948,2.17573,0.005783,0.001018,5.680241,-0.003127,0.005787,-0.540415,1.400076,0.033626,41.636185,1.184272,0.739231,1.602032,-0.000688,0.005322,-0.129231,0.018461,0.004011,4.602989,-0.004284,0.002374,-1.804596,0.000161,0.0001,1.610765,0.004324,0.005691,0.759822,-0.000181,0.000036,-5.008029,0.013933,0.038412,-0.024479,-0.75147,0.978735,0.05423,0.00017
2216,2287,817664.6972,1681753,-3.806016,2.399701,-1.586037,1.124961,0.279276,4.028138,-0.005713,0.044337,-0.128864,0.000141,0.000826,0.170239,-0.010759,0.009968,-1.079378,1.632894,0.081598,20.01152,-2.334504,1.308428,-1.784205,0.000666,0.004823,0.138135,-0.002023,0.003645,-0.554909,0.000411,0.00232,0.177219,-0.000076,0.000098,-0.783603,-0.000333,0.001238,-0.26923,-0.000034,0.000039,-0.884798,-0.209669,-0.212404,0.002735,0.083337,0.871527,0.039715,0.000002
2217,2288,812664.6972,1675753,-6.133228,1.373424,-4.465647,1.113005,0.245364,4.536135,-0.014252,0.046268,-0.308044,-0.001444,0.000931,-1.551754,-0.021249,0.008288,-2.563991,1.430737,0.100683,14.210257,-0.434502,0.727546,-0.597217,-0.000832,0.005051,-0.164776,-0.003866,0.004104,-0.942065,0.000872,0.00249,0.350086,-0.000062,0.000111,-0.556601,-0.000009,0.001229,-0.007665,-0.000037,0.000045,-0.82645,-0.216328,-0.216985,0.000657,0.02023,0.951314,0.060976,0
2218,2289,839664.6972,1710753,-4.950383,1.436675,-3.445722,0.363544,0.015949,22.794622,0.227604,0.042101,5.406151,0.006801,0.000907,7.498946,-0.017386,0.004877,-3.564744,1.665366,0.033896,49.131879,-2.590144,0.798426,-3.244062,-0.020768,0.004782,-4.34326,0.009227,0.00441,2.092296,0.006872,0.002281,3.013051,-0.000034,0.000092,-0.370233,0.007971,0.004797,1.661596,-0.000299,0.000031,-9.579185,0.348442,0.379086,-0.030644,-0.936032,0.965232,0.04473,0.000215
2219,2290,847664.6972,1703753,-48.045222,1.092936,-43.959794,0.592848,0.027095,21.880447,-0.028053,0.039791,-0.704995,0.011631,0.000905,12.850048,0.002246,0.004549,0.493784,0.454904,0.023931,19.008915,22.389226,0.560244,39.96335,0.014137,0.004643,3.045083,0.014518,0.004553,3.188617,-0.007167,0.002296,-3.121322,0.000278,0.000076,3.659395,0.004691,0.002569,1.825591,0.000133,0.000029,4.537639,0.260326,0.312096,-0.051771,-1.592753,0.983981,0.058352,0.000824
2220,2291,830664.6972,1683753,-19.774443,1.181279,-16.739855,0.317653,0.094981,3.344377,-0.088757,0.040608,-2.1857,0.004713,0.001134,4.155352,-0.010375,0.005081,-2.041968,1.501061,0.044375,33.827028,5.791088,0.610362,9.487964,0.000909,0.004406,0.206431,-0.007361,0.003442,-2.13832,0.001181,0.002447,0.482499,-0.000075,0.000083,-0.900933,0.000245,0.001349,0.181773,0.000008,0.000031,0.24756,-0.323834,-0.318041,-0.005794,-0.180174,0.982658,0.078395,0.000014
2221,2292,820664.6972,1671753,-11.24553,1.405238,-8.00258,1.158666,0.199241,5.815407,-0.045175,0.043013,-1.050265,0.000395,0.000929,0.42519,-0.020151,0.007216,-2.792492,1.300299,0.086316,15.064438,2.350621,0.778441,3.019654,-0.001754,0.004893,-0.358434,-0.002511,0.004394,-0.571558,0.000368,0.002391,0.153847,-0.000037,0.000109,-0.342829,0.000647,0.00117,0.552976,-0.000001,0.000042,-0.030145,-0.302365,-0.30225,-0.000115,-0.003537,0.972536,0.056768,0
2222,2293,831664.6972,1706753,-8.79159,1.340738,-6.557276,0.526111,0.022331,23.559695,0.125958,0.0435,2.895565,0.007313,0.001024,7.13897,-0.027324,0.006677,-4.092011,1.455414,0.036223,40.179354,-0.040812,0.794456,-0.051371,-0.00215,0.005305,-0.405323,0.027364,0.004142,6.606523,-0.004505,0.002409,-1.870252,0.00025,0.000103,2.424856,0.000507,0.005739,0.088312,-0.000244,0.000037,-6.596044,-0.201327,-0.259346,0.058019,1.785909,0.971645,0.059318,0.001054
2223,2294,839572.0726,1676053.483,-33.498369,0.835417,-40.097804,1.062728,0.040753,26.077045,-0.065515,0.038406,-1.705878,0.002192,0.000711,3.085066,-0.023392,0.00531,-4.405084,0.864563,0.015481,55.846077,14.775446,0.391716,37.71981,-0.005242,0.004078,-1.285431,0.011384,0.003152,3.611676,-0.003268,0.002094,-1.560443,0.000354,0.000081,4.343327,-0.00036,0.001217,-0.295779,0.000082,0.00003,2.725014,0.347371,0.35095,-0.003579,-0.110583,0.991962,0.066574,0.000005
2224,2295,855664.6972,1696753,-54.642026,0.942722,-57.961998,0.737051,0.054131,13.616069,0.151568,0.042762,3.544427,0.002939,0.000994,2.95739,0.017988,0.003594,5.004823,0.148017,0.016668,8.880527,27.468956,0.443776,61.898265,-0.007236,0.00408,-1.77344,0.011847,0.004045,2.928629,-0.003764,0.002189,-1.719367,0.000092,0.000087,1.06224,-0.005167,0.001769,-2.919833,0.000126,0.000028,4.547939,0.315268,0.363893,-0.048625,-1.477352,0.989134,0.034463,0.000408
2225,2296,845664.6972,1687753,-30.962576,0.882894,-35.069404,0.796332,0.065556,12.147394,-0.187562,0.042954,-4.366558,0.000157,0.001062,0.147531,-0.017877,0.003776,-4.734396,1.258113,0.023713,53.056881,12.656889,0.429471,29.470856,-0.00903,0.00421,-2.144904,0.01068,0.003979,2.684017,0.000295,0.002175,0.135658,-0.000048,0.000081,-0.592988,0.003757,0.001362,2.75909,0.000066,0.000031,2.108338,0.436491,0.422334,0.014156,0.43789,0.994423,0.068519,0.000074
2226,2297,861664.6972,1688753,-34.744582,0.919251,-37.796612,-0.704214,0.09706,-7.255484,0.005807,0.03932,0.147684,0.007328,0.001146,6.3936,0.009838,0.003505,2.80699,0.75109,0.017498,42.924604,15.266371,0.455698,33.501095,-0.007279,0.004314,-1.687088,0.004457,0.00355,1.255628,-0.001115,0.002179,-0.5116,0.000218,0.000108,2.017369,-0.003748,0.001883,-1.990572,0.000126,0.000034,3.761854,1.272396,1.277052,-0.004656,-0.142943,0.99498,0.054307,0.000006
2227,2298,847664.6972,1695753,-47.955599,0.942592,-50.876318,1.302366,0.038326,33.980913,-0.255649,0.039823,-6.419599,-0.004039,0.000899,-4.494971,0.029655,0.005004,5.925951,0.467567,0.020298,23.0355,23.908475,0.467106,51.184302,-0.017435,0.004098,-4.253987,-0.00108,0.00448,-0.241054,-0.006184,0.002218,-2.788101,0,0.000078,0.001555,0.001064,0.001549,0.686697,0.000076,0.00003,2.542966,0.035518,0.039319,-0.003802,-0.115956,0.989894,0.04193,0.000003
2228,2299,872664.6972,1708753,-21.376811,1.723809,-12.400918,-0.483674,0.069585,-6.950803,-0.015336,0.046043,-0.333078,0.001729,0.001041,1.660791,-0.046425,0.007826,-5.932026,0.941284,0.014566,64.619909,8.465796,0.840206,10.075857,0.002047,0.004204,0.486891,-0.001662,0.003906,-0.425365,0.001529,0.002522,0.606129,0.000018,0.000101,0.181827,-0.000932,0.001424,-0.654501,-0.000031,0.000029,-1.063252,1.20097,1.194288,0.006682,0.209692,0.998581,0.095059,0.000024
2229,2300,823826.5059,1711613.293,-10.114769,1.310116,-7.720513,0.162391,0.017569,9.243027,0.224737,0.042909,5.237516,0.024123,0.000867,27.814246,0.008008,0.005063,1.581667,1.422106,0.034866,40.788005,-1.004239,0.77559,-1.294806,-0.006196,0.004962,-1.248682,0.01412,0.003773,3.742492,-0.006764,0.002223,-3.043061,-0.000057,0.000099,-0.576994,-0.005419,0.005638,-0.961223,-0.00008,0.000033,-2.448864,0.399827,0.414183,-0.014356,-0.439066,0.973778,0.047137,0.00005
2230,2301,872664.6972,1707753,-22.14488,1.695087,-13.064152,-0.498294,0.070649,-7.053063,-0.017013,0.045322,-0.37538,0.001901,0.001068,1.779821,-0.036715,0.007655,-4.79618,0.930398,0.013554,68.644636,8.869074,0.817502,10.848996,0.001847,0.004102,0.450294,-0.001942,0.003873,-0.501481,0.001527,0.002509,0.608533,0.000018,0.0001,0.181466,-0.000909,0.001414,-0.642941,-0.000029,0.000029,-0.999811,1.204723,1.200589,0.004133,0.128736,0.998548,0.081191,0.000008
2231,2302,847664.6972,1706753,-41.067845,1.251782,-32.807507,0.385867,0.02566,15.037712,0.071449,0.04148,1.722491,0.013888,0.000922,15.065902,0.000713,0.004033,0.176812,0.624945,0.028363,22.033594,18.110236,0.655562,27.625492,0.016076,0.004794,3.353365,0.015661,0.004391,3.566618,-0.006875,0.00227,-3.028532,0.000185,0.000078,2.382073,0.003596,0.002901,1.239425,0.00012,0.000029,4.073883,0.675639,0.686114,-0.010475,-0.32369,0.983513,0.066665,0.000039
2232,2303,829664.6972,1705753,-10.692768,1.288153,-8.300853,0.528423,0.022515,23.469295,0.116825,0.042732,2.73389,0.007952,0.001024,7.76746,-0.007299,0.005985,-1.219514,1.393182,0.03472,40.126713,1.018829,0.764908,1.331962,-0.001406,0.005358,-0.26231,0.02057,0.004081,5.040122,-0.004864,0.002397,-2.028989,0.000166,0.000102,1.633565,0.002518,0.005861,0.429631,-0.000197,0.000037,-5.376585,0.086382,0.102274,-0.015892,-0.490605,0.97731,0.064798,0.000087
2233,2304,824701.6677,1690650.148,-15.104441,0.864616,-17.469527,0.414809,0.02794,14.846633,-0.067439,0.033276,-2.026633,0.006857,0.000614,11.175773,-0.021965,0.004426,-4.96284,1.478597,0.024584,60.14453,3.231929,0.458589,7.047556,-0.001406,0.003922,-0.358446,-0.011596,0.002682,-4.324145,-0.004776,0.001851,-2.579503,-0.000166,0.000067,-2.465219,0.001167,0.001206,0.967732,0.000075,0.000026,2.886363,-0.063935,-0.084441,0.020506,0.636792,0.983259,0.075801,0.000174
2234,2305,856664.6972,1686753,-18.599012,1.611931,-11.538344,-1.239488,0.113806,-10.891224,-0.005114,0.044766,-0.114246,0.004216,0.00098,4.302022,-0.001212,0.00344,-0.352285,1.183528,0.034086,34.721662,6.164242,0.862959,7.143148,-0.003802,0.004231,-0.898617,0.009511,0.003718,2.558366,-0.001214,0.002118,-0.57315,0.000369,0.000099,3.739682,-0.005094,0.001856,-2.74488,0.000149,0.00003,4.952931,1.137627,1.126607,0.011019,0.337058,0.989539,0.047364,0.00003
2235,2306,852664.6972,1702753,-56.966989,0.950931,-59.906567,0.567355,0.036093,15.7193,0.142462,0.040449,3.522022,0.010258,0.000913,11.237831,-0.017711,0.004873,-3.634765,0.128606,0.017779,7.23349,27.994694,0.458503,61.05674,0.012548,0.004361,2.877342,0.026343,0.004319,6.099429,-0.008114,0.002255,-3.598195,0.000381,0.000077,4.973507,-0.000316,0.002119,-0.149266,0.000216,0.000028,7.568602,0.296388,0.307362,-0.010974,-0.339501,0.970622,0.068736,0.000045
2236,2307,852664.6972,1666753,-12.56851,2.861699,-4.391975,-0.372989,0.116463,-3.202648,0.027384,0.042548,0.643614,0.003406,0.000816,4.176677,-0.013384,0.005208,-2.56989,1.064254,0.03759,28.312524,3.512778,1.489652,2.358119,0.009949,0.004918,2.023036,0.007999,0.004482,1.784484,-0.010886,0.002524,-4.313257,-0.000115,0.000115,-0.997182,-0.008374,0.00235,-3.563749,0.000256,0.000038,6.742404,0.679113,0.682236,-0.003123,-0.09511,0.986432,0.03907,0.000002
2237,2308,834664.6972,1684753,-25.068271,0.968749,-25.87695,0.383188,0.077096,4.970249,-0.059845,0.039132,-1.529307,0.004355,0.000891,4.88738,-0.008985,0.005184,-1.733293,1.385425,0.042469,32.622414,8.845473,0.537005,16.471858,-0.005507,0.004494,-1.225567,-0.007306,0.003344,-2.184993,0.002373,0.00238,0.99713,-0.000059,0.000082,-0.713061,0.000996,0.001284,0.775523,0.00001,0.000033,0.295604,-0.310174,-0.291759,-0.018415,-0.564862,0.987416,0.052699,0.000093
2238,2309,864664.6972,1712753,-29.406062,1.595324,-18.43266,-0.251999,0.047345,-5.322626,0.016528,0.050151,0.329568,-0.000006,0.001119,-0.005576,-0.015504,0.01003,-1.545719,0.884649,0.013186,67.088173,12.903345,0.760505,16.966802,-0.000282,0.004952,-0.056897,-0.002597,0.004021,-0.64581,-0.001,0.002575,-0.388203,0,0.00009,-0.003671,0.000474,0.001635,0.289749,0.00004,0.000028,1.414888,0.267452,0.273244,-0.005792,-0.184195,0.997551,0.118794,0.000024
2239,2310,841552.4564,1718638.066,-27.484395,1.237807,-22.204107,0.210337,0.015344,13.707785,-0.026253,0.041906,-0.626485,0.008004,0.001122,7.131781,0.080038,0.004646,17.22828,1.041085,0.031514,33.036019,10.556538,0.669157,15.775867,-0.017939,0.004642,-3.864171,0.003823,0.003906,0.97888,0.002541,0.002156,1.178555,-0.000051,0.000091,-0.564323,0.002064,0.00408,0.505837,-0.000158,0.00003,-5.340703,-0.23442,-0.368452,0.134033,4.353544,0.964433,0.155204,0.018248
2240,2311,854664.6972,1703753,-51.854359,0.915837,-56.619634,0.370239,0.040144,9.222663,0.188253,0.040514,4.64661,0.007272,0.000889,8.17751,-0.030481,0.00476,-6.403566,0.213913,0.016523,12.946741,25.447799,0.438041,58.094601,0.007544,0.00438,1.722201,0.024599,0.004165,5.90568,-0.007127,0.002276,-3.131193,0.000338,0.000077,4.385283,0.002247,0.002006,1.120517,0.000216,0.000027,7.884292,0.209931,0.213134,-0.003203,-0.098176,0.963794,0.051552,0.000003
2241,2312,880664.6972,1709753,-21.755889,3.308894,-6.574974,-0.554061,0.150452,-3.682636,-0.006911,0.047872,-0.144363,0.004508,0.001182,3.812156,-0.078995,0.011111,-7.109576,0.949713,0.052746,18.005469,8.355706,1.763963,4.736896,0.001682,0.004414,0.380964,-0.001148,0.004309,-0.266428,0.002506,0.002793,0.897085,0.000086,0.000138,0.623013,0.000801,0.001652,0.485135,-0.000001,0.000035,-0.038343,1.613041,1.636455,-0.023414,-0.750549,0.992266,0.132592,0.000451
